Location: 49409570, Lat: 39.3293, Long: -76.6191
4519935172
39.329897
-76.619861
4519935172
1909367182
39.329911
-76.619930
1909367182
244453217
39.329938
-76.620109
244453217
244453315
39.329988
-76.620222
244453315
1909367201
39.330035
-76.620300
1909367201
244453316
39.330088
-76.620371
244453316
1909367221
39.330107
-76.620403
1909367221
244453418
39.330107
-76.620502
244453418
244453317
39.330106
-76.620587
244453317
9770548534
39.330092
-76.620615
9770548534
1909367218
39.330075
-76.620635
1909367218
244453318
39.330008
-76.620702
244453318
9770548522
39.329973
-76.620743
9770548522
9770548523
39.329926
-76.620807
9770548523
244453220
39.329904
-76.620863
244453220
9184285851
39.329873
-76.620998
9184285851
9855925673
39.329849
-76.621106
9855925673
244453294
39.328689
-76.619078
244453294
244453295
39.328691
-76.619003
244453295
8902171324
39.328688
-76.618893
8902171324
9167456871
39.328682
-76.618807
9167456871
244453240
39.328892
-76.620128
244453240
9166179165
39.328917
-76.620060
9166179165
9166179166
39.328946
-76.619972
9166179166
244453238
39.328963
-76.619913
244453238
9166179167
39.328979
-76.619836
9166179167
4519935167
39.328983
-76.619798
4519935167
9163291327
39.328769
-76.620344
9163291327
244453240
39.328892
-76.620128
244453240
9166179164
39.328943
-76.620070
9166179164
9166179163
39.328996
-76.620018
9166179163
244453237
39.329033
-76.619982
244453237
9166179162
39.329080
-76.619941
9166179162
1909366952
39.329123
-76.619908
1909366952
9166179161
39.329177
-76.619874
9166179161
244453241
39.329229
-76.619851
244453241
244453221
39.329270
-76.620384
244453221
9166179160
39.329237
-76.620302
9166179160
244453235
39.329206
-76.620231
244453235
4520077126
39.329172
-76.620165
4520077126
9166179159
39.329138
-76.620110
9166179159
244453236
39.329101
-76.620061
244453236
244453237
39.329033
-76.619982
244453237
9166179157
39.329000
-76.619948
9166179157
244453238
39.328963
-76.619913
244453238
9166179158
39.328919
-76.619880
9166179158
9732729076
39.328819
-76.619809
9732729076
8942020494
39.328662
-76.620474
8942020494
244453226
39.328764
-76.620482
244453226
244453222
39.329265
-76.620510
244453222
8944064154
39.329356
-76.620515
8944064154
8944064153
39.329358
-76.620453
8944064153
8944064155
39.329360
-76.620389
8944064155
244453221
39.329270
-76.620384
244453221
244453227
39.328769
-76.620353
244453227
244453016
39.330674
-76.618938
244453016
9159297040
39.330707
-76.619008
9159297040
9159297042
39.330738
-76.619076
9159297042
244453058
39.330767
-76.619133
244453058
9159297059
39.330820
-76.619167
9159297059
1909367314
39.330892
-76.619226
1909367314
9159297051
39.330898
-76.619234
9159297051
9159297058
39.330930
-76.619275
9159297058
244453059
39.330967
-76.619331
244453059
244453060
39.331021
-76.619446
244453060
9159297053
39.331015
-76.619523
9159297053
9159297054
39.331012
-76.619607
9159297054
244453061
39.331012
-76.619669
244453061
1909367332
39.331056
-76.619792
1909367332
1909367335
39.331079
-76.619900
1909367335
8750045849
39.329166
-76.618993
8750045849
2044048392
39.329200
-76.619058
2044048392
8750045850
39.329226
-76.619086
8750045850
49409570
39.329252
-76.619111
49409570
49409571
39.329305
-76.619142
49409571
8750045852
39.329352
-76.619175
8750045852
9170515133
39.329365
-76.619188
9170515133
8750045851
39.329400
-76.619218
8750045851
49409576
39.329412
-76.619229
49409576
8750045855
39.329429
-76.619304
8750045855
4520038552
39.329448
-76.619410
4520038552
8960958471
39.329456
-76.619495
8960958471
8960958470
39.329457
-76.619560
8960958470
9170515135
39.329450
-76.619631
9170515135
1909366973
39.329466
-76.619647
1909366973
9163280366
39.329338
-76.619803
9163280366
244453018
39.330407
-76.619216
244453018
244453022
39.330259
-76.619291
244453022
244453023
39.330092
-76.619333
244453023
244453024
39.329957
-76.619340
244453024
1909367172
39.329863
-76.619351
1909367172
244453025
39.329739
-76.619392
244453025
8750045845
39.329659
-76.619439
8750045845
49409580
39.329606
-76.619491
49409580
244453016
39.330674
-76.618938
244453016
9159297041
39.330660
-76.618976
9159297041
4520038547
39.330639
-76.619018
4520038547
1909367277
39.330598
-76.619075
1909367277
244453017
39.330559
-76.619121
244453017
244453018
39.330407
-76.619216
244453018
244453019
39.330316
-76.619367
244453019
244453020
39.330219
-76.619566
244453020
1909367231
39.330131
-76.619714
1909367231
244453021
39.330061
-76.619788
244453021
4519935173
39.330030
-76.619911
4519935173
1909367190
39.329986
-76.620025
1909367190
244453217
39.329938
-76.620109
244453217
8907123790
39.329919
-76.620164
8907123790
244453218
39.329895
-76.620239
244453218
8907123792
39.329881
-76.620311
8907123792
1909367178
39.329867
-76.620385
1909367178
244453419
39.329857
-76.620488
244453419
244453219
39.329859
-76.620619
244453219
4519817454
39.329868
-76.620707
4519817454
1909367176
39.329887
-76.620785
1909367176
244453220
39.329904
-76.620863
244453220
8907123793
39.329951
-76.620999
8907123793
1909367187
39.329979
-76.621093
1909367187
9855925706
39.329986
-76.621125
9855925706
49409604
39.330007
-76.621210
49409604
8325678397
39.330145
-76.621219
8325678397
247671370
39.330336
-76.621230
247671370
Shortest distance: 3.200527
247671381 -> 244453411 -> 244453412 -> 9770539407 -> 4519817442 -> 244453413 -> 244453418 -> 244453317 -> 9770548534 -> 1909367218 -> 244453318 -> 9770548522 -> done!
